_id,brand,category,code,cpu1,cpu2,cpu3,design,disk,full_name,img,name,price,ram,rating,release,screen1,screen2,size,vga1,vga2
622a1d6534eebec0045fe431, Chuwi , Laptop ,220042001858,Celeron,N4020,1.1GHz,Dài 332 mm - Rộng 214 mm - Dày 21.3 mm - Nặng 1.39 kg,256 SSD GB M2,Laptop  Chuwi  Celeron N4020 1.1GHz 8 GB Card tích hợp Intel UHD 600 14.1 inch Full HD (1920 x 1080),https://cdn.tgdd.vn/Products/Images/44/270143/Slider/vi-vn-chuwi-herobook-pro-n4020-3.jpg,Laptop,8590000,8 GB,3.0,2021,14.1 inch,Full HD (1920 x 1080),2021,Card tích hợp,Intel UHD 600
622a1d6534eebec0045fe347, MacBook , Laptop ,220042001424,Apple M1,,,Vỏ kim loại nguyên khối,256 GB SSD,"Laptop  MacBook  Apple M1   16 GB Card tích hợp 8 nhân GPU 13.3"" Retina (2560 x 1600)",https://cdn.tgdd.vn/Products/Images/44/239560/Slider/vi-vn-apple-macbook-pro-m1-2020-z11b000ct-3.jpg,Laptop,39990000,16 GB,4.8,Dài 304.1 mm - Rộng 212.4 mm - Dày 15.6 mm - Nặng 1.4 kg,"13.3""",Retina (2560 x 1600),Dài 304.1 mm - Rộng 212.4 mm - Dày 15.6 mm - Nặng 1.4 kg,Card tích hợp,8 nhân GPU
622a1d6534eebec0045fe35e, Dell , Laptop ,220042001845,Ryzen 7,5800H,3.2GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB (2280) / 1TB (2230))","Laptop  Dell  Ryzen 7 5800H 3.2GHz 8 GB Card rời RTX 3050 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/269650/Slider/vi-vn-dell-gaming-g15-5515-r7-70266674-3.jpg,Laptop,29990000,8 GB,2.0,Dài 357 mm - Rộng 272 mm - Dày 25 mm - Nặng 2.81 kg,"15.6""",Full HD (1920 x 1080),Dài 357 mm - Rộng 272 mm - Dày 25 mm - Nặng 2.81 kg,Card rời,RTX 3050 4GB
622a1d6534eebec0045fe37e, Acer , Laptop ,220042001695,i7,11800H,2.30 GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Acer  i7 11800H 2.30 GHz 8 GB Card rời RTX 3050 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/260054/Slider/vi-vn-acer-nitro-5-gaming-an515-57-71vv-i7-nhqensv005-3.jpg,Laptop,28990000,8 GB,4.3,Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm - Nặng 2.2 kg,"15.6""",Full HD (1920 x 1080),Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm - Nặng 2.2 kg,Card rời,RTX 3050 4GB
622a1d6534eebec0045fe392, Intel , Laptop ,220042001755,i5,1135G7,2.4GHz,Vỏ kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Intel  i5 1135G7 2.4GHz 16 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/265019/Slider/vi-vn-intel-nuc-m15-i5-bbc510eauxbc1-4.jpg,Laptop,34990000,16 GB,0.0,Dài 355 mm - Rộng 230 mm - Dày 14.9 mm - Nặng 1.65 kg,"15.6""",Full HD (1920 x 1080),Dài 355 mm - Rộng 230 mm - Dày 14.9 mm - Nặng 1.65 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe39e, HP , Laptop ,220042001913,i7,1165G7,2.8GHz,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,512 GB SSD NVMe PCIe,"Laptop  HP  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",//cdn.tgdd.vn/Products/Images/44/273066/hp-pavilion-x360-14-dy0075tu-i7-46l93pa-3-1.jpg,Laptop,23690000,8 GB,0.0,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,"14""",Full HD (1920 x 1080),Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3c1, Asus , Laptop ,220042001367,i5,10300H,2.5GHz,Vỏ nhựa - nắp lưng bằng kim loại,512 GB SSD NVMe PCIe,"Laptop  Asus  i5 10300H 2.5GHz 8 GB Card rời GTX 1650 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/236022/Slider/asus-uf-gaming-fx506lh-i5-hn002t-130321-0711591.jpg,Laptop,20990000,8 GB,3.9,Dài 359 mm - Rộng 256 mm - Dày 24.9 mm - Nặng 2.3 kg,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 256 mm - Dày 24.9 mm - Nặng 2.3 kg,Card rời,GTX 1650 4GB
622a1d6534eebec0045fe3c5, MSI , Laptop ,220042001802,i5,10500H,2.5GHz,Vỏ nhựa - nắp lưng bằng kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  MSI  i5 10500H 2.5GHz 8 GB Card rời GTX 1650 Max-Q 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/268636/Slider/vi-vn-msi-gaming-gf63-thin-10sc-i5-805vn-3.jpg,Laptop,20990000,8 GB,0.0,Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,Card rời,GTX 1650 Max-Q 4GB
622a1d6534eebec0045fe3d1, Lenovo , Laptop ,220042001385,i5,1135G7,2.4GHz,Dài 323 mm - Rộng 218 mm - Dày 17.9 mm - Nặng 1.4 kg,512 GB SSD NVMe PCIe,"Laptop  Lenovo  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/236960/Slider/q2-800x444.jpg,Laptop,20390000,8 GB,2.9,2020,"14""",Full HD (1920 x 1080),2020,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3d4, Asus , Laptop ,220042001882,i5,1135G7,2.4GHz,Vỏ nhựa - nắp lưng bằng kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/270933/Slider/vi-vn-asus-expertbook-b1400ceae-i5-eb3182w-03.jpg,Laptop,19990000,8 GB,0.0,Dài 323.4 mm - Rộng 215.6 mm - Dày 19.2 mm - Nặng 1.45 kg,"14""",Full HD (1920 x 1080),Dài 323.4 mm - Rộng 215.6 mm - Dày 19.2 mm - Nặng 1.45 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3d6, Asus , Laptop ,220042001881,i5,1135G7,2.4GHz,Vỏ nhựa - nắp lưng bằng kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/270922/Slider/vi-vn-asus-expertbook-b1400ceae-i5-ek4035t-03.jpg,Laptop,19890000,8 GB,0.0,Dài 323.4 mm - Rộng 215.6 mm - Dày 19.2 mm - Nặng 1.45 kg,"14""",Full HD (1920 x 1080),Dài 323.4 mm - Rộng 215.6 mm - Dày 19.2 mm - Nặng 1.45 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3e6, Acer , Laptop ,220042001887,i5,1135G7,2.4GHz,Vỏ nhựa - nắp lưng bằng kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Acer  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",//cdn.tgdd.vn/Products/Images/44/271044/acer-aspire-a514-54-5127-i5-nxa28sv007-3.jpg,Laptop,18490000,8 GB,0.0,Dài 328 mm - Rộng 223 mm - Dày 17.95 mm - Nặng 1.46 kg,"14""",Full HD (1920 x 1080),Dài 328 mm - Rộng 223 mm - Dày 17.95 mm - Nặng 1.46 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3ed, Asus , Laptop ,220042001779,i5,1135G7,2.4GHz,Dài 324 mm - Rộng 215 mm - Dày 17.9 mm - Nặng 1.4 kg,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/266203/Slider/vi-vn-asus-vivobook-a415ea-i5-am1637w-3.jpg,Laptop,19090000,8 GB,3.0,2021,"14""",Full HD (1920 x 1080),2021,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3ef, Surface , Laptop ,220042001787,i5,1035G1,1.00 GHz,Vỏ nhựa - nắp lưng bằng kim loại,128 GB SSD M2 PCIe,"Surface  Surface  i5 1035G1 1.00 GHz 8 GB Card tích hợp Intel UHD 12.4"" 1536 x 1024 (148 PPI)",https://cdn.tgdd.vn/Products/Images/44/266832/Slider/vi-vn-surface-go-i5-thh00001-2.jpg,Surface,17990000,8 GB,0.0,Dài 278.18 mm - Rộng 205.67 mm - Dày 15.69 mm - Nặng 1.11 kg,"12.4""",1536 x 1024 (148 PPI),Dài 278.18 mm - Rộng 205.67 mm - Dày 15.69 mm - Nặng 1.11 kg,Card tích hợp,Intel UHD
622a1d6534eebec0045fe3f7, HP , Laptop ,220042001808,i3,1125G4,2GHz,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  HP  i3 1125G4 2GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/268676/Slider/vi-vn-hp-pavilion-x360-14-dy0171tu-i3-4y1d6pa-3.jpg,Laptop,17690000,4 GB,0.0,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,"14""",Full HD (1920 x 1080),Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,Card tích hợp,Intel UHD
622a1d6534eebec0045fe414, HP , Laptop ,220042001652,i3,1125G4,2GHz,Dài 360.2 mm - Rộng 234 mm - Dày 17.9 mm - Nặng 1.682 kg,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  HP  i3 1125G4 2GHz 4 GB Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/255265/Slider/vi-vn-hp-pavilion-15-eg0542tu-i3-4p5g9pa-2.jpg,Laptop,14890000,4 GB,3.8,2021,"15.6""",Full HD (1920 x 1080),2021,Card tích hợp,Intel UHD
622a1d6534eebec0045fe42a, Acer , Laptop ,220042001181,i3,1005G1,1.2GHz,Dài 363.4 mm - Rộng 247.5 mm - Dày 19.9 mm - Nặng 1.7 kg,256 GB SSD NVMe PCIe,"Laptop  Acer  i3 1005G1 1.2GHz 4 GB Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/223654/Slider/vi-vn-acer-aspire-a315-56-308n-i3-nxhs5sv00c-(4).jpg,Laptop,11990000,4 GB,3.8,2020,"15.6""",Full HD (1920 x 1080),2020,Card tích hợp,Intel UHD
622a1d6534eebec0045fe321, Dell , Laptop ,220042001738,i5,11400H,2.7GHz,Vỏ nhựa,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB (2280) / 512GB (2230))","Laptop  Dell  i5 11400H 2.7GHz 8 GB Card rời RTX 3050 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/264354/Slider/vi-vn-dell-gaming-g15-5511-i5-70266676-3.jpg,Laptop,27490000,8 GB,2.3,Dài 357 mm - Rộng 272 mm - Dày 25 mm - Nặng 2.81 kg,"15.6""",Full HD (1920 x 1080),Dài 357 mm - Rộng 272 mm - Dày 25 mm - Nặng 2.81 kg,Card rời,RTX 3050 4GB
622a1d6534eebec0045fe34a, Lenovo , Laptop ,220042001321,i7,1165G7,2.8GHz,Mặt lưng Carbon - Chiếu nghỉ tay bằng Nhôm Magie,1 TB SSD M.2 PCIe,"Laptop  Lenovo  i7 1165G7 2.8GHz 16 GB Card tích hợp Intel Iris Xe 13.3"" QHD (2560 x 1600)",https://cdn.tgdd.vn/Products/Images/44/234364/Slider/1-800x444.jpg,Laptop,34990000,16 GB,4.0,Dài 295.88 mm - Rộng 208.85 mm - Dày 15 mm - Nặng 0.966 kg,"13.3""",QHD (2560 x 1600),Dài 295.88 mm - Rộng 208.85 mm - Dày 15 mm - Nặng 0.966 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe33f, Dell , Laptop ,220042001838,i5,1135G7,2.4GHz,Vỏ kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  Dell  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 13.4"" Full HD+ (1920 x 1200)",https://cdn.tgdd.vn/Products/Images/44/269554/Slider/vi-vn-dell-xps-13-9310-i5-70273578-3.jpg,Laptop,41990000,8 GB,0.0,Dài 295 mm - Rộng 198 mm - Dày 14.8 mm - Nặng 1.2 kg,"13.4""",Full HD+ (1920 x 1200),Dài 295 mm - Rộng 198 mm - Dày 14.8 mm - Nặng 1.2 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe348, Dell , Laptop ,220042001897,i7,11800H,2.30 GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Dell  i7 11800H 2.30 GHz 16 GB Card rời RTX 3050Ti 4GB 15.6"" Full HD (1920 x 1080)",//cdn.tgdd.vn/Products/Images/44/271541/dell-gaming-g15-5511-i7-p105f006bgr-03.jpg,Laptop,35990000,16 GB,0.0,Dài 357.26 mm - Rộng 272.11 mm - Dày 25.33 mm - Nặng 2.81 kg,"15.6""",Full HD (1920 x 1080),Dài 357.26 mm - Rộng 272.11 mm - Dày 25.33 mm - Nặng 2.81 kg,Card rời,RTX 3050Ti 4GB
622a1d6534eebec0045fe351, Asus , Laptop ,220042001732,i7,11370H,3.3GHz,Vỏ nhựa - nắp lưng bằng kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Asus  i7 11370H 3.3GHz 8 GB Card rời RTX 3060 6GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/264027/Slider/vi-vn-asus-tuf-gaming-fx516pm-i7-hn002w-3.jpg,Laptop,32990000,8 GB,0.0,Dài 360 mm - Rộng 252 mm - Dày 19.9 mm - Nặng 2 kg,"15.6""",Full HD (1920 x 1080),Dài 360 mm - Rộng 252 mm - Dày 19.9 mm - Nặng 2 kg,Card rời,RTX 3060 6GB
622a1d6534eebec0045fe35d, MSI , Laptop ,220042001912,i7,11800H,2.30 GHz,Vỏ kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  MSI  i7 11800H 2.30 GHz 8 GB Card rời NVIDIA GeForce RTX 3050Ti Max-Q, 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/273213/Slider/vi-vn-msi-gaming-gf63-thin-11ud-i7-648vn-03.jpg,Laptop,30490000,8 GB,0.0,Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,Card rời,"NVIDIA GeForce RTX 3050Ti Max-Q, 4GB"
622a1d6534eebec0045fe364, MSI , Laptop ,220042001562,i5,10500H,2.5GHz,Nắp lưng và chiếu nghỉ tay bằng kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  MSI  i5 10500H 2.5GHz 16 GB Card rời RTX 3060 Max-Q 6GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/250547/Slider/vi-vn-msi-gaming-gf65-thin-10ue-i5-286vn-2.jpg,Laptop,29490000,16 GB,3.0,Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,Card rời,RTX 3060 Max-Q 6GB
622a1d6534eebec0045fe366, Asus , Laptop ,220042001800,i7,1165G7,2.8GHz,Vỏ kim loại nguyên khối,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Asus  i7 1165G7 2.8GHz 16 GB Card tích hợp Intel Iris Xe 13.3"" Full HD (1920 x 1080) OLED",https://cdn.tgdd.vn/Products/Images/44/267787/Slider/vi-vn-asus-zenbook-ux325ea-i7-kg658w-3.jpg,Laptop,30990000,16 GB,0.0,Dài 304.2 mm - Rộng 203 mm - Dày 13.9 mm - Nặng 1.14 kg,"13.3""",Full HD (1920 x 1080) OLED,Dài 304.2 mm - Rộng 203 mm - Dày 13.9 mm - Nặng 1.14 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe36b, Lenovo , Laptop ,220042001322,i5,1135G7,2.4GHz,Mặt lưng Carbon - Chiếu nghỉ tay bằng Nhôm Magie,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))","Laptop  Lenovo  i5 1135G7 2.4GHz 16 GB Card tích hợp Intel Iris Xe 13.3"" QHD (2560 x 1600)",https://cdn.tgdd.vn/Products/Images/44/234365/Slider/lenovo-yoga-slim-7-carbon-13itl5-i5-82ev0016vn-03-800x444.jpg,Laptop,28990000,16 GB,2.4,Dài 295.88 mm - Rộng 208.85 mm - Dày 15 mm - Nặng 0.966 kg,"13.3""",QHD (2560 x 1600),Dài 295.88 mm - Rộng 208.85 mm - Dày 15 mm - Nặng 0.966 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe380, Lenovo , Laptop ,220042001666,i7,1165G7,2.8GHz,Vỏ kim loại,512 GB SSD NVMe PCIe,"Laptop  Lenovo  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/255560/Slider/vi-vn-lenovo-yoga-slim-7-14itl05-i7-82a300dqvn-3.jpg,Laptop,27990000,8 GB,3.8,Dài 320.6 mm - Rộng 208.18 mm - Dày 14.9 mm - Nặng 1.36 kg,"14""",Full HD (1920 x 1080),Dài 320.6 mm - Rộng 208.18 mm - Dày 14.9 mm - Nặng 1.36 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe38b, Dell , Laptop ,220042001355,i7,1165G7,2.8GHz,Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.64 kg,512 GB SSD NVMe PCIe,"Laptop  Dell  i7 1165G7 2.8GHz 8 GB Card rời MX330 2GB 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/235655/Slider/vi-vn-dell-vostro-3400-i7-v4i7015w-3.jpg,Laptop,25990000,8 GB,3.5,2020,"14""",Full HD (1920 x 1080),2020,Card rời,MX330 2GB
622a1d6534eebec0045fe3b0, Lenovo , Laptop ,220042001386,i7,1165G7,2.8GHz,Dài 323 mm - Rộng 218 mm - Dày 17.9 mm - Nặng 1.4 kg,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))","Laptop  Lenovo  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/236772/Slider/vi-vn-lenovo-thinkbook-14-g2-itl-i7-20vd003lvn-2-800x444.jpg,Laptop,23590000,8 GB,5.0,2020,"14""",Full HD (1920 x 1080),2020,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3b4, Asus , Laptop ,220042001900,i5,1135G7,2.4GHz,Vỏ kim loại,512 GB SSD NVMe PCIe,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",//cdn.tgdd.vn/Products/Images/44/271667/asus-zenbook-ux425ea-i5-ki883w-3-1.jpg,Laptop,23990000,8 GB,0.0,Dài 319 mm - Rộng 208 mm - Dày 13.9 mm - Nặng 1.17 kg,"14""",Full HD (1920 x 1080),Dài 319 mm - Rộng 208 mm - Dày 13.9 mm - Nặng 1.17 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3b5, Asus , Laptop ,220042001804,i5,1135G7,2.4GHz,Vỏ kim loại nguyên khối,512 GB SSD NVMe PCIe,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/268666/Slider/vi-vn-asus-zenbook-ux425e-i5-ki749w-2.jpg,Laptop,23990000,8 GB,0.0,Dài 319 mm - Rộng 208 mm - Dày 13.9 mm - Nặng 1.17 kg,"14""",Full HD (1920 x 1080),Dài 319 mm - Rộng 208 mm - Dày 13.9 mm - Nặng 1.17 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3cb, Dell , Laptop ,220042001833,i5,1135G7,2.4GHz,Dài 358.5 mm - Rộng 235.5 mm - Dày 18.9 mm - Nặng 1.69 kg,512 GB SSD NVMe PCIe,"Laptop  Dell  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/269310/Slider/vi-vn-dell-vostro-3510-i5-7t2yc2-3.jpg,Laptop,20990000,8 GB,5.0,2021,"15.6""",Full HD (1920 x 1080),2021,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3e0, Dell , Laptop ,220042001611,i5,1135G7,2.4GHz,Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.64 kg,256 GB SSD NVMe PCIe,"Laptop  Dell  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/252238/Slider/vi-vn-dell-vostro-3400-i5-70253900-3.jpg,Laptop,18890000,8 GB,3.3,2021,"14""",Full HD (1920 x 1080),2021,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3f3, HP , Laptop ,220042001816,i5,1135G7,2.4GHz,Dài 325 mm - Rộng 216.6 mm - Dày 17 mm - Nặng 1.41 kg,256 GB SSD NVMe PCIe,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/269043/Slider/vi-vn-hp-pavilion-14-dv0513tu-i5-46l82pa-3.jpg,Laptop,17890000,8 GB,0.0,2021,"14""",Full HD (1920 x 1080),2021,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe400, MSI , Laptop ,220042001724,Ryzen 5,5500U,2.1GHz,Nắp lưng và chiếu nghỉ tay bằng kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  MSI  Ryzen 5 5500U 2.1GHz 8 GB Card tích hợp Radeon Vega 7 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/263790/Slider/vi-vn-msi-modern-14-b5m-r5-203vn-3.jpg,Laptop,16990000,8 GB,4.4,Dài 319 mm - Rộng 219 mm - Dày 18.1 mm - Nặng 1.3 kg,"14""",Full HD (1920 x 1080),Dài 319 mm - Rộng 219 mm - Dày 18.1 mm - Nặng 1.3 kg,Card tích hợp,Radeon Vega 7
622a1d6534eebec0045fe402, Dell , Laptop ,220042001543,Ryzen 5,3500U,2.1GHz,Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.7 kg,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2230))","Laptop  Dell  Ryzen 5 3500U 2.1GHz 4 GB Card tích hợp Radeon Vega 8 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/249742/Slider/vi-vn-dell-vostro-3405-r5-v4r53500u001w-3.jpg,Laptop,16490000,4 GB,4.7,2020,"14""",Full HD (1920 x 1080),2020,Card tích hợp,Radeon Vega 8
622a1d6534eebec0045fe422, HP , Laptop ,220042001632,i3,1005G1,1.2GHz,Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.47 kg,256 GB SSD NVMe PCIe,"Laptop  HP  i3 1005G1 1.2GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/253153/Slider/vi-vn-hp-240-g8-i3-519a7pa-4.jpg,Laptop,12690000,4 GB,3.7,2021,"14""",Full HD (1920 x 1080),2021,Card tích hợp,Intel UHD
622a1d6534eebec0045fe42f, Asus , Laptop ,220042001778,Pentium,N6000,1.1GHz,Vỏ nhựa,128GB eMMC,"Laptop  Asus  Pentium N6000 1.1GHz 4 GB Card tích hợp Intel UHD 11.6"" HD (1366 x 768)",https://cdn.tgdd.vn/Products/Images/44/266202/Slider/vi-vn-asus-br1100fka-n6000-bp0660t-3.jpg,Laptop,10490000,4 GB,0.0,Dài 294.6 mm - Rộng 204.9 mm - Dày 20 mm - Nặng 1.4 kg,"11.6""",HD (1366 x 768),Dài 294.6 mm - Rộng 204.9 mm - Dày 20 mm - Nặng 1.4 kg,Card tích hợp,Intel UHD
622a1d6534eebec0045fe354, HP , Laptop ,220042001854,i7,11800H,2.30 GHz,Vỏ nhựa,512 GB SSD NVMe PCIe,"Laptop  HP  i7 11800H 2.30 GHz 8 GB Card rời RTX 3050Ti 4GB 16.1"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/270095/Slider/vi-vn-hp-gaming-victus-16-d0198tx-i7-4r0u0pa-3.jpg,Laptop,32490000,8 GB,0.0,Dài 370 mm - Rộng 260 mm - Dày 23.5 mm - Nặng 2.46 kg,"16.1""",Full HD (1920 x 1080),Dài 370 mm - Rộng 260 mm - Dày 23.5 mm - Nặng 2.46 kg,Card rời,RTX 3050Ti 4GB
622a1d6534eebec0045fe35a, Lenovo , Laptop ,220042001843,Ryzen 7,5800H,3.2GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))","Laptop  Lenovo  Ryzen 7 5800H 3.2GHz 8 GB Card rời RTX 3050Ti 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/269607/Slider/vi-vn-lenovo-gaming-legion-5-15ach6-r7-82jw00kmvn-3.jpg,Laptop,31990000,8 GB,4.2,Dài 362.56 mm - Rộng 260.61 mm - Dày 25.75 mm - Nặng 2.4 kg,"15.6""",Full HD (1920 x 1080),Dài 362.56 mm - Rộng 260.61 mm - Dày 25.75 mm - Nặng 2.4 kg,Card rời,RTX 3050Ti 4GB
